"","DeltaT","Price","Continent","Verb"
"609",0.618,10.406202002875,"Europe","call"
"610",0.619,10.4141516960128,"Europe","call"
"611",0.62,10.4220952089351,"Europe","call"
"612",0.621,10.4300325558323,"Europe","call"
"613",0.622,10.4379637508383,"Europe","call"
"614",0.623,10.445888808031,"Europe","call"
"615",0.624,10.4538077414325,"Europe","call"
"616",0.625,10.4617205650094,"Europe","call"
"617",0.626,10.4696272926728,"Europe","call"
"618",0.627,10.4775279382795,"Europe","call"
"619",0.628,10.4854225156312,"Europe","call"
"620",0.629,10.4933110384756,"Europe","call"
"621",0.63,10.5011935205063,"Europe","call"
"622",0.631,10.5090699753633,"Europe","call"
"623",0.632,10.5169404166332,"Europe","call"
"624",0.633,10.5248048578495,"Europe","call"
"625",0.634,10.5326633124929,"Europe","call"
"626",0.635,10.5405157939918,"Europe","call"
"627",0.636,10.5483623157219,"Europe","call"
"628",0.637,10.5562028910075,"Europe","call"
"629",0.638,10.5640375331209,"Europe","call"
"630",0.639,10.5718662552833,"Europe","call"
"631",0.64,10.5796890706645,"Europe","call"
"632",0.641,10.5875059923838,"Europe","call"
"633",0.642,10.5953170335099,"Europe","call"
"634",0.643,10.603122207061,"Europe","call"
"635",0.644,10.6109215260057,"Europe","call"
"636",0.645,10.6187150032626,"Europe","call"
"637",0.646,10.6265026517009,"Europe","call"
"638",0.647,10.6342844841408,"Europe","call"
"639",0.648,10.6420605133534,"Europe","call"
"640",0.649,10.6498307520611,"Europe","call"
"641",0.65,10.6575952129382,"Europe","call"
"642",0.651,10.6653539086106,"Europe","call"
"643",0.652,10.6731068516564,"Europe","call"
"644",0.653,10.6808540546062,"Europe","call"
"645",0.654,10.688595529943,"Europe","call"
"646",0.655,10.6963312901029,"Europe","call"
"647",0.656,10.704061347475,"Europe","call"
"648",0.657,10.711785714402,"Europe","call"
"649",0.658,10.7195044031799,"Europe","call"
"650",0.659,10.7272174260589,"Europe","call"
"651",0.66,10.7349247952431,"Europe","call"
"652",0.661,10.7426265228911,"Europe","call"
"653",0.662,10.7503226211161,"Europe","call"
"654",0.663,10.7580131019861,"Europe","call"
"655",0.664,10.7656979775241,"Europe","call"
"656",0.665,10.7733772597087,"Europe","call"
"657",0.666,10.7810509604737,"Europe","call"
"658",0.667,8.08292120257482,"Europe","call"
"659",0.668,8.08816981692438,"Europe","call"
"660",0.669,8.09341485408498,"Europe","call"
"661",0.67,8.09865632179282,"Europe","call"
"662",0.671,8.10389422775542,"Europe","call"
"663",0.672,8.10912857965185,"Europe","call"
"664",0.673,8.11435938513277,"Europe","call"
"665",0.674,8.11958665182062,"Europe","call"
"666",0.675,8.12481038730981,"Europe","call"
"667",0.676,8.1300305991668,"Europe","call"
"668",0.677,8.13524729493029,"Europe","call"
"669",0.678,8.14046048211133,"Europe","call"
"670",0.679,8.1456701681935,"Europe","call"
"671",0.68,8.15087636063299,"Europe","call"
"672",0.681,8.15607906685882,"Europe","call"
"673",0.682,8.16127829427292,"Europe","call"
"674",0.683,8.16647405025028,"Europe","call"
"675",0.684,8.17166634213911,"Europe","call"
"676",0.685,8.17685517726094,"Europe","call"
"677",0.686,8.18204056291082,"Europe","call"
"678",0.687,8.18722250635735,"Europe","call"
"679",0.688,8.19240101484293,"Europe","call"
"680",0.689,8.19757609558382,"Europe","call"
"681",0.69,8.20274775577027,"Europe","call"
"682",0.691,8.2079160025667,"Europe","call"
"683",0.692,8.21308084311181,"Europe","call"
"684",0.693,8.21824228451868,"Europe","call"
"685",0.694,8.22340033387491,"Europe","call"
"686",0.695,8.2285549982428,"Europe","call"
"687",0.696,8.23370628465942,"Europe","call"
"688",0.697,8.23885420013676,"Europe","call"
"689",0.698,8.24399875166181,"Europe","call"
"690",0.699,8.24913994619676,"Europe","call"
"691",0.7,8.2542777906791,"Europe","call"
"692",0.701,8.25941229202171,"Europe","call"
"693",0.702,8.26454345711301,"Europe","call"
"694",0.703,8.26967129281705,"Europe","call"
"695",0.704,8.27479580597368,"Europe","call"
"696",0.705,8.27991700339866,"Europe","call"
"697",0.706,8.28503489188375,"Europe","call"
"698",0.707,8.29014947819681,"Europe","call"
"699",0.708,8.29526076908202,"Europe","call"
"700",0.709,8.30036877125987,"Europe","call"
"701",0.71,8.30547349142735,"Europe","call"
"702",0.711,8.3105749362581,"Europe","call"
"703",0.712,8.31567311240238,"Europe","call"
"704",0.713,8.32076802648734,"Europe","call"
"705",0.714,8.32585968511708,"Europe","call"
"706",0.715,8.33094809487273,"Europe","call"
"707",0.716,8.33603326231262,"Europe","call"
"708",0.717,8.34111519397229,"Europe","call"
"709",0.718,8.34619389636474,"Europe","call"
"710",0.719,8.35126937598043,"Europe","call"
"711",0.72,8.35634163928744,"Europe","call"
"712",0.721,8.36141069273159,"Europe","call"
"713",0.722,8.36647654273648,"Europe","call"
"714",0.723,8.37153919570366,"Europe","call"
"715",0.724,8.37659865801273,"Europe","call"
"716",0.725,8.38165493602141,"Europe","call"
"717",0.726,8.38670803606571,"Europe","call"
"718",0.727,8.39175796445994,"Europe","call"
"719",0.728,8.39680472749689,"Europe","call"
"720",0.729,8.40184833144795,"Europe","call"
"721",0.73,8.40688878256309,"Europe","call"
"722",0.731,8.41192608707113,"Europe","call"
"723",0.732,8.41696025117971,"Europe","call"
"724",0.733,8.42199128107543,"Europe","call"
"725",0.734,8.42701918292399,"Europe","call"
"726",0.735,8.43204396287022,"Europe","call"
"727",0.736,8.43706562703827,"Europe","call"
"728",0.737,8.44208418153159,"Europe","call"
"729",0.738,8.44709963243313,"Europe","call"
"730",0.739,8.45211198580539,"Europe","call"
"731",0.74,8.45712124769054,"Europe","call"
"732",0.741,8.46212742411046,"Europe","call"
"733",0.742,8.46713052106692,"Europe","call"
"734",0.743,8.47213054454159,"Europe","call"
"735",0.744,8.47712750049624,"Europe","call"
"736",0.745,8.48212139487269,"Europe","call"
"737",0.746,8.48711223359305,"Europe","call"
"738",0.747,8.49210002255968,"Europe","call"
"739",0.748,8.49708476765541,"Europe","call"
"740",0.749,8.50206647474352,"Europe","call"
"741",0.75,8.5070451496679,"Europe","call"
"742",0.751,8.51202079825312,"Europe","call"
"743",0.752,8.51699342630452,"Europe","call"
"744",0.753,8.52196303960827,"Europe","call"
"745",0.754,8.52692964393154,"Europe","call"
"746",0.755,8.53189324502248,"Europe","call"
"747",0.756,8.53685384861038,"Europe","call"
"748",0.757,8.54181146040577,"Europe","call"
"749",0.758,8.54676608610041,"Europe","call"
"750",0.759,8.55171773136753,"Europe","call"
"751",0.76,8.55666640186176,"Europe","call"
"752",0.761,8.56161210321927,"Europe","call"
"753",0.762,8.56655484105796,"Europe","call"
"754",0.763,8.57149462097734,"Europe","call"
"755",0.764,8.5764314485588,"Europe","call"
"756",0.765,8.5813653293656,"Europe","call"
"757",0.766,8.58629626894293,"Europe","call"
"758",0.767,8.5912242728181,"Europe","call"
"759",0.768,8.5961493465005,"Europe","call"
"760",0.769,8.60107149548176,"Europe","call"
"761",0.77,8.6059907252358,"Europe","call"
"762",0.771,8.61090704121893,"Europe","call"
"763",0.772,8.61582044886989,"Europe","call"
"764",0.773,8.62073095360999,"Europe","call"
"765",0.774,8.62563856084308,"Europe","call"
"766",0.775,8.63054327595583,"Europe","call"
"767",0.776,8.63544510431754,"Europe","call"
"768",0.777,8.64034405128044,"Europe","call"
"769",0.778,8.64524012217968,"Europe","call"
"770",0.779,8.65013332233339,"Europe","call"
"771",0.78,8.6550236570428,"Europe","call"
"772",0.781,8.65991113159225,"Europe","call"
"773",0.782,8.66479575124935,"Europe","call"
"774",0.783,8.669677521265,"Europe","call"
"775",0.784,8.67455644687348,"Europe","call"
"776",0.785,8.67943253329251,"Europe","call"
"777",0.786,8.68430578572336,"Europe","call"
"778",0.787,8.68917620935086,"Europe","call"
"779",0.788,8.69404380934352,"Europe","call"
"780",0.789,8.69890859085364,"Europe","call"
"781",0.79,8.70377055901729,"Europe","call"
"782",0.791,8.70862971895439,"Europe","call"
"783",0.792,8.71348607576893,"Europe","call"
"784",0.793,8.71833963454881,"Europe","call"
"785",0.794,8.72319040036612,"Europe","call"
"786",0.795,8.72803837827702,"Europe","call"
"787",0.796,8.73288357332201,"Europe","call"
"788",0.797,8.73772599052585,"Europe","call"
"789",0.798,8.74256563489763,"Europe","call"
"790",0.799,8.74740251143098,"Europe","call"
"791",0.8,8.75223662510396,"Europe","call"
"792",0.801,8.75706798087924,"Europe","call"
"793",0.802,8.76189658370416,"Europe","call"
"794",0.803,8.76672243851071,"Europe","call"
"795",0.804,8.77154555021572,"Europe","call"
"796",0.805,8.77636592372085,"Europe","call"
"797",0.806,8.78118356391264,"Europe","call"
"798",0.807,8.78599847566265,"Europe","call"
"799",0.808,8.79081066382742,"Europe","call"
"800",0.809,8.7956201332487,"Europe","call"
"801",0.81,8.80042688875329,"Europe","call"
"802",0.811,8.8052309351533,"Europe","call"
"803",0.812,8.81003227724612,"Europe","call"
"804",0.813,8.8148309198145,"Europe","call"
"805",0.814,8.81962686762659,"Europe","call"
"806",0.815,8.82442012543604,"Europe","call"
"807",0.816,8.82921069798208,"Europe","call"
"808",0.817,8.83399858998953,"Europe","call"
"809",0.818,8.83878380616883,"Europe","call"
"810",0.819,8.84356635121624,"Europe","call"
"811",0.82,8.84834622981373,"Europe","call"
"812",0.821,8.85312344662918,"Europe","call"
"813",0.822,8.85789800631637,"Europe","call"
"814",0.823,8.86266991351503,"Europe","call"
"815",0.824,8.86743917285094,"Europe","call"
"816",0.825,8.872205788936,"Europe","call"
"817",0.826,8.8769697663682,"Europe","call"
"818",0.827,8.88173110973177,"Europe","call"
"819",0.828,8.88648982359723,"Europe","call"
"820",0.829,8.89124591252138,"Europe","call"
"821",0.83,8.89599938104743,"Europe","call"
"822",0.831,8.90075023370503,"Europe","call"
"823",0.832,8.90549847501032,"Europe","call"
"824",0.833,8.91024410946599,"Europe","call"
"825",0.834,8.91498714156134,"Europe","call"
"826",0.835,8.91972757577234,"Europe","call"
"827",0.836,8.92446541656166,"Europe","call"
"828",0.837,8.92920066837879,"Europe","call"
"829",0.838,8.93393333566002,"Europe","call"
"830",0.839,8.93866342282851,"Europe","call"
"831",0.84,8.94339093429443,"Europe","call"
"832",0.841,8.94811587445485,"Europe","call"
"833",0.842,8.95283824769397,"Europe","call"
"834",0.843,8.95755805838303,"Europe","call"
"835",0.844,8.96227531088048,"Europe","call"
"836",0.845,8.96699000953196,"Europe","call"
"837",0.846,8.97170215867033,"Europe","call"
"838",0.847,8.97641176261584,"Europe","call"
"839",0.848,8.98111882567602,"Europe","call"
"840",0.849,8.98582335214592,"Europe","call"
"841",0.85,8.99052534630796,"Europe","call"
"842",0.851,8.99522481243216,"Europe","call"
"843",0.852,8.99992175477606,"Europe","call"
"844",0.853,9.00461617758483,"Europe","call"
"845",0.854,9.00930808509136,"Europe","call"
"846",0.855,9.0139974815162,"Europe","call"
"847",0.856,9.01868437106771,"Europe","call"
"848",0.857,9.02336875794209,"Europe","call"
"849",0.858,9.02805064632337,"Europe","call"
"850",0.859,9.03273004038355,"Europe","call"
"851",0.86,9.03740694428254,"Europe","call"
"852",0.861,9.04208136216836,"Europe","call"
"853",0.862,9.046753298177,"Europe","call"
"854",0.863,9.05142275643264,"Europe","call"
"855",0.864,9.05608974104759,"Europe","call"
"856",0.865,9.0607542561224,"Europe","call"
"857",0.866,9.06541630574587,"Europe","call"
"858",0.867,9.07007589399507,"Europe","call"
"859",0.868,9.07473302493549,"Europe","call"
"860",0.869,9.07938770262098,"Europe","call"
"861",0.87,9.08403993109384,"Europe","call"
"862",0.871,9.08868971438489,"Europe","call"
"863",0.872,9.09333705651348,"Europe","call"
"864",0.873,9.09798196148752,"Europe","call"
"865",0.874,9.10262443330358,"Europe","call"
"866",0.875,9.10726447594689,"Europe","call"
"867",0.876,9.11190209339145,"Europe","call"
"868",0.877,9.11653728959995,"Europe","call"
"869",0.878,9.12117006852397,"Europe","call"
"870",0.879,9.12580043410388,"Europe","call"
"871",0.88,9.13042839026899,"Europe","call"
"872",0.881,9.13505394093755,"Europe","call"
"873",0.882,9.13967709001679,"Europe","call"
"874",0.883,9.14429784140297,"Europe","call"
"875",0.884,9.14891619898144,"Europe","call"
"876",0.885,9.15353216662666,"Europe","call"
"877",0.886,9.15814574820225,"Europe","call"
"878",0.887,9.16275694756103,"Europe","call"
"879",0.888,9.16736576854509,"Europe","call"
"880",0.889,9.17197221498577,"Europe","call"
"881",0.89,9.17657629070375,"Europe","call"
"882",0.891,9.18117799950913,"Europe","call"
"883",0.892,9.18577734520134,"Europe","call"
"884",0.893,9.19037433156936,"Europe","call"
"885",0.894,9.1949689623916,"Europe","call"
"886",0.895,9.19956124143601,"Europe","call"
"887",0.896,9.20415117246015,"Europe","call"
"888",0.897,9.20873875921119,"Europe","call"
"889",0.898,9.21332400542594,"Europe","call"
"890",0.899,9.21790691483092,"Europe","call"
"891",0.9,9.22248749114241,"Europe","call"
"892",0.901,9.22706573806644,"Europe","call"
"893",0.902,9.23164165929886,"Europe","call"
"894",0.903,9.23621525852538,"Europe","call"
"895",0.904,9.24078653942163,"Europe","call"
"896",0.905,9.24535550565317,"Europe","call"
"897",0.906,9.2499221608755,"Europe","call"
"898",0.907,9.25448650873417,"Europe","call"
"899",0.908,9.25904855286476,"Europe","call"
"900",0.909,9.26360829689295,"Europe","call"
"901",0.91,9.26816574443457,"Europe","call"
"902",0.911,9.27272089909556,"Europe","call"
"903",0.912,9.27727376447213,"Europe","call"
"904",0.913,9.28182434415067,"Europe","call"
"905",0.914,9.28637264170787,"Europe","call"
"906",0.915,9.29091866071077,"Europe","call"
"907",0.916,9.29546240471671,"Europe","call"
"908",0.917,9.30000387727343,"Europe","call"
"909",0.918,9.30454308191915,"Europe","call"
"910",0.919,9.30908002218245,"Europe","call"
"911",0.92,9.31361470158252,"Europe","call"
"912",0.921,9.318147123629,"Europe","call"
"913",0.922,9.32267729182212,"Europe","call"
"914",0.923,9.32720520965274,"Europe","call"
"915",0.924,9.33173088060236,"Europe","call"
"916",0.925,9.3362543081431,"Europe","call"
"917",0.926,9.34077549573788,"Europe","call"
"918",0.927,9.34529444684028,"Europe","call"
"919",0.928,9.34981116489472,"Europe","call"
"920",0.929,9.35432565333642,"Europe","call"
"921",0.93,9.35883791559142,"Europe","call"
"922",0.931,9.36334795507669,"Europe","call"
"923",0.932,9.36785577520009,"Europe","call"
"924",0.933,9.37236137936045,"Europe","call"
"925",0.934,9.37686477094757,"Europe","call"
"926",0.935,9.38136595334227,"Europe","call"
"927",0.936,9.38586492991646,"Europe","call"
"928",0.937,9.39036170403307,"Europe","call"
"929",0.938,9.39485627904621,"Europe","call"
"930",0.939,9.39934865830111,"Europe","call"
"931",0.94,9.40383884513419,"Europe","call"
"932",0.941,9.4083268428731,"Europe","call"
"933",0.942,9.41281265483674,"Europe","call"
"934",0.943,9.41729628433529,"Europe","call"
"935",0.944,9.42177773467023,"Europe","call"
"936",0.945,9.4262570091344,"Europe","call"
"937",0.946,9.43073411101204,"Europe","call"
"938",0.947,9.43520904357877,"Europe","call"
"939",0.948,9.43968181010166,"Europe","call"
"940",0.949,9.44415241383926,"Europe","call"
"941",0.95,9.44862085804164,"Europe","call"
"942",0.951,9.45308714595037,"Europe","call"
"943",0.952,9.45755128079862,"Europe","call"
"944",0.953,9.46201326581114,"Europe","call"
"945",0.954,9.46647310420433,"Europe","call"
"946",0.955,9.47093079918623,"Europe","call"
"947",0.956,9.47538635395657,"Europe","call"
"948",0.957,9.47983977170682,"Europe","call"
"949",0.958,9.48429105562018,"Europe","call"
"950",0.959,9.48874020887165,"Europe","call"
"951",0.96,9.49318723462804,"Europe","call"
"952",0.961,9.49763213604796,"Europe","call"
"953",0.962,9.50207491628194,"Europe","call"
"954",0.963,9.50651557847239,"Europe","call"
"955",0.964,9.51095412575365,"Europe","call"
"956",0.965,9.51539056125201,"Europe","call"
"957",0.966,9.51982488808578,"Europe","call"
"958",0.967,9.52425710936522,"Europe","call"
"959",0.968,9.52868722819271,"Europe","call"
"960",0.969,9.53311524766265,"Europe","call"
"961",0.97,9.53754117086157,"Europe","call"
"962",0.971,9.54196500086812,"Europe","call"
"963",0.972,9.54638674075311,"Europe","call"
"964",0.973,9.55080639357952,"Europe","call"
"965",0.974,9.5552239624026,"Europe","call"
"966",0.975,9.55963945026975,"Europe","call"
"967",0.976,9.56405286022074,"Europe","call"
"968",0.977,9.56846419528756,"Europe","call"
"969",0.978,9.57287345849459,"Europe","call"
"970",0.979,9.57728065285848,"Europe","call"
"971",0.98,9.58168578138837,"Europe","call"
"972",0.981,9.58608884708569,"Europe","call"
"973",0.982,9.59048985294439,"Europe","call"
"974",0.983,9.59488880195086,"Europe","call"
"975",0.984,9.59928569708392,"Europe","call"
"976",0.985,9.60368054131502,"Europe","call"
"977",0.986,9.60807333760803,"Europe","call"
"978",0.987,9.61246408891945,"Europe","call"
"979",0.988,9.6168527981984,"Europe","call"
"980",0.989,9.62123946838653,"Europe","call"
"981",0.99,9.62562410241822,"Europe","call"
"982",0.991,9.63000670322048,"Europe","call"
"983",0.992,9.63438727371303,"Europe","call"
"984",0.993,9.6387658168083,"Europe","call"
"985",0.994,9.64314233541149,"Europe","call"
"986",0.995,9.64751683242055,"Europe","call"
"987",0.996,9.65188931072624,"Europe","call"
"988",0.997,9.65625977321215,"Europe","call"
"989",0.998,9.66062822275469,"Europe","call"
"990",0.999,9.66499466222321,"Europe","call"
"991",1,9.66935909447987,"Europe","call"
"992",0.01,6.28350635629105,"Europe","put"
"993",0.011,6.26291876018671,"Europe","put"
"994",0.012,6.2747340579112,"Europe","put"
"995",0.013,6.25593715518662,"Europe","put"
"996",0.014,6.27146775048898,"Europe","put"
"997",0.015,6.26015402531792,"Europe","put"
"998",0.016,6.26501333291953,"Europe","put"
"999",0.017,6.24594542075389,"Europe","put"
"1000",0.018,6.25653587840815,"Europe","put"
"1001",0.019,6.25105186474859,"Europe","put"
"1002",0.02,6.29548538843815,"Europe","put"
"1003",0.021,6.25300864913528,"Europe","put"
"1004",0.022,6.26750664232686,"Europe","put"
"1005",0.023,6.2652975046489,"Europe","put"
"1006",0.024,6.2514787529739,"Europe","put"
"1007",0.025,6.29930276558213,"Europe","put"
